season,date,home_team,away_team,team,player_name,shirt_number,position,is_starter,sub_minute_off,sub_minute_on,minutes_played,source
2019-20,2020-10-24,Ireland,Italy,Ireland,Hugo Keenan,11,W,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Johnny Sexton,10,FH,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Conor Murray,9,SH,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Cian Healy,1,P,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Rob Herring,2,H,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Andrew Porter,3,P,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Tadhg Beirne,4,L,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,James Ryan,5,L,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Caelan Doris,6,FL,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Will Connors,7,FL,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,CJ Stander,8,N8,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Dave Heffernan,16,R,False,,51,29,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Ed Byrne,17,R,False,,56,24,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Finlay Bealham,18,R,False,,63,17,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Ultan Dillane,19,R,False,,63,17,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Peter O'Mahony,20,R,False,,67,13,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Jamison Gibson-Park,21,R,False,,67,13,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Ross Byrne,22,R,False,,71,9,espn
2019-20,2020-10-24,Ireland,Italy,Ireland,Robbie Henshaw,23,R,False,,27,53,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Jayden Hayward,15,FB,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Edoardo Padovani,14,W,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Luca Morisi,13,C,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Carlo Canna,12,C,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Mattia Bellini,11,W,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Paolo Garbisi,10,FH,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Marcello Violi,9,SH,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Danilo Fischetti,1,P,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Luca Bigi,2,H,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Giosue Zilocchi,3,P,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Marco Lazzaroni,4,L,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Niccolo Cannone,5,L,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Sebastian Negri,6,FL,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Braam Steyn,7,FL,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Jake Polledri,8,N8,True,,0,80,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Gianmarco Lucchesi,16,R,False,,47,33,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Simone Ferrari,17,R,False,,47,33,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Pietro Ceccarelli,18,R,False,,47,33,espn
2019-20,2020-10-24,Ireland,Italy,Italy,David Sisi,19,R,False,,47,33,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Johan Meyer,20,R,False,,63,17,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Maxime Mbanda,21,R,False,,67,13,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Callum Braley,22,R,False,,72,8,espn
2019-20,2020-10-24,Ireland,Italy,Italy,Federico Mori,23,R,False,,54,26,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Leigh Halfpenny,15,FB,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Liam Williams,14,W,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Jonathan Davies,13,C,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Owen Watkin,12,C,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Josh Adams,11,W,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Dan Biggar,10,FH,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Gareth Davies,9,SH,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Rhys Carre,1,P,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Ryan Elias,2,H,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Tomas Francis,3,P,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Will Rowlands,4,L,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Alun Wyn Jones,5,L,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Shane Lewis-Hughes,6,FL,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,James Davies,7,FL,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Taulupe Faletau,8,N8,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Sam Parry,16,R,False,,70,10,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Wyn Jones,17,R,False,,49,31,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Dillon Lewis,18,R,False,,57,23,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Cory Hill,19,R,False,,57,23,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Aaron Wainwright,20,R,False,,70,10,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Lloyd Williams,21,R,False,,72,8,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Rhys Patchell,22,R,False,,43,37,espn
2019-20,2020-10-31,Wales,Scotland,Wales,Nick Tompkins,23,R,False,,74,6,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Stuart Hogg,15,FB,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Darcy Graham,14,W,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Chris Harris,13,C,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,James Lang,12,C,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Blair Kinghorn,11,W,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Finn Russell,10,FH,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Ali Price,9,SH,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Rory Sutherland,1,P,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Fraser Brown,2,H,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Zander Fagerson,3,P,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Scott Cummings,4,L,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Jonny Gray,5,L,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Jamie Ritchie,6,FL,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Hamish Watson,7,FL,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Blade Thomson,8,N8,True,,0,80,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Stuart McInally,16,R,False,,54,26,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Oli Kebble,17,R,False,,54,26,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Simon Berghan,18,R,False,,54,26,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Ben Toolis,19,R,False,,,0,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Cornell du Preez,20,R,False,,54,26,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Scott Steele,21,R,False,,70,10,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Adam Hastings,22,R,False,,32,48,espn
2019-20,2020-10-31,Wales,Scotland,Scotland,Duhan van der Merwe,23,R,False,,66,14,espn
2019-20,2020-10-31,Italy,England,Italy,Matteo Minozzi,15,FB,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Edoardo Padovani,14,W,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Luca Morisi,13,C,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Carlo Canna,12,C,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Mattia Bellini,11,W,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Paolo Garbisi,10,FH,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Marcello Violi,9,SH,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Danilo Fischetti,1,P,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Luca Bigi,2,H,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Giosue Zilocchi,3,P,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Marco Lazzaroni,4,L,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Niccolo Cannone,5,L,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Sebastian Negri,6,FL,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Braam Steyn,7,FL,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Jake Polledri,8,N8,True,,0,80,espn
2019-20,2020-10-31,Italy,England,Italy,Gianmarco Lucchesi,16,R,False,,61,19,espn
2019-20,2020-10-31,Italy,England,Italy,Simone Ferrari,17,R,False,,61,19,espn
2019-20,2020-10-31,Italy,England,Italy,Pietro Ceccarelli,18,R,False,,61,19,espn
2019-20,2020-10-31,Italy,England,Italy,David Sisi,19,R,False,,61,19,espn
2019-20,2020-10-31,Italy,England,Italy,Johan Meyer,20,R,False,,78,2,espn
2019-20,2020-10-31,Italy,England,Italy,Maxime Mbanda,21,R,False,,73,7,espn
2019-20,2020-10-31,Italy,England,Italy,Guglielmo Palazzani,22,R,False,,47,33,espn
2019-20,2020-10-31,Italy,England,Italy,Federico Mori,23,R,False,,22,58,espn
2019-20,2020-10-31,Italy,England,England,George Furbank,15,FB,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Anthony Watson,14,W,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Jonathan Joseph,13,C,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Henry Slade,12,C,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Jonny May,11,W,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Owen Farrell,10,FH,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Ben Youngs,9,SH,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Mako Vunipola,1,P,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Jamie George,2,H,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Kyle Sinckler,3,P,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Maro Itoje,4,L,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Jonny Hill,5,L,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Tom Curry,6,FL,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Sam Underhill,7,FL,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Billy Vunipola,8,N8,True,,0,80,espn
2019-20,2020-10-31,Italy,England,England,Tom Dunn,16,R,False,,79,1,espn
2019-20,2020-10-31,Italy,England,England,Ellis Genge,17,R,False,,59,21,espn
2019-20,2020-10-31,Italy,England,England,Will Stuart,18,R,False,,63,17,espn
2019-20,2020-10-31,Italy,England,England,Charlie Ewels,19,R,False,,68,12,espn
2019-20,2020-10-31,Italy,England,England,Ben Earl,20,R,False,,54,26,espn
2019-20,2020-10-31,Italy,England,England,Dan Robson,21,R,False,,73,7,espn
2019-20,2020-10-31,Italy,England,England,Ollie Lawrence,22,R,False,,68,12,espn
2019-20,2020-10-31,Italy,England,England,Ollie Thorley,23,R,False,,54,26,espn
2019-20,2020-10-31,France,Ireland,France,Anthony Bouthier,15,FB,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Vincent Rattez,14,W,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Virimi Vakatawa,13,C,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Arthur Vincent,12,C,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Gael Fickou,11,W,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Romain Ntamack,10,FH,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Antoine Dupont,9,SH,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Cyril Baille,1,P,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Julien Marchand,2,H,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Mohamed Haouas,3,P,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Bernard Le Roux,4,L,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Paul Willemse,5,L,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Francois Cros,6,FL,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Charles Ollivon,7,FL,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Gregory Alldritt,8,N8,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,France,Camille Chat,16,R,False,,56,24,espn
2019-20,2020-10-31,France,Ireland,France,Jean-Baptiste Gros,17,R,False,,58,22,espn
2019-20,2020-10-31,France,Ireland,France,Demba Bamba,18,R,False,,56,24,espn
2019-20,2020-10-31,France,Ireland,France,Romain Taofifenua,19,R,False,,73,7,espn
2019-20,2020-10-31,France,Ireland,France,Dylan Cretin,20,R,False,,34,46,espn
2019-20,2020-10-31,France,Ireland,France,Baptiste Serin,21,R,False,,77,3,espn
2019-20,2020-10-31,France,Ireland,France,Arthur Retiere,22,R,False,,73,7,espn
2019-20,2020-10-31,France,Ireland,France,Thomas Ramos,23,R,False,,73,7,espn
2019-20,2020-10-31,France,Ireland,Ireland,Jacob Stockdale,15,FB,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,Andrew Conway,14,W,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,Robbie Henshaw,13,C,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,Bundee Aki,12,C,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,Hugo Keenan,11,W,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,Johnny Sexton,10,FH,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,Conor Murray,9,SH,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,Cian Healy,1,P,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,Rob Herring,2,H,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,Andrew Porter,3,P,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,Tadhg Beirne,4,L,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,James Ryan,5,L,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,Caelan Doris,6,FL,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,Will Connors,7,FL,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,CJ Stander,8,N8,True,,0,80,espn
2019-20,2020-10-31,France,Ireland,Ireland,Dave Heffernan,16,R,False,,58,22,espn
2019-20,2020-10-31,France,Ireland,Ireland,Ed Byrne,17,R,False,,61,19,espn
2019-20,2020-10-31,France,Ireland,Ireland,Finlay Bealham,18,R,False,,69,11,espn
2019-20,2020-10-31,France,Ireland,Ireland,Ultan Dillane,19,R,False,,61,19,espn
2019-20,2020-10-31,France,Ireland,Ireland,Peter O'Mahony,20,R,False,,54,26,espn
2019-20,2020-10-31,France,Ireland,Ireland,Jamison Gibson-Park,21,R,False,,66,14,espn
2019-20,2020-10-31,France,Ireland,Ireland,Ross Byrne,22,R,False,,69,11,espn
2019-20,2020-10-31,France,Ireland,Ireland,Chris Farrell,23,R,False,,53,27,espn
2020-21,2021-02-06,Italy,France,Italy,Jacopo Trulla,15,FB,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Luca Sperandio,14,W,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Marco Zanon,13,C,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Juan Ignacio Brex,12,C,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Monty Ioane,11,W,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Paolo Garbisi,10,FH,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Stephen Varney,9,SH,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Daniele Rimpelli,1,P,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Luca Bigi,2,H,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Marco Riccioni,3,P,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Marco Lazzaroni,4,L,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,David Sisi,5,L,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Sebastian Negri,6,FL,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Johan Meyer,7,FL,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Michele Lamaro,8,N8,True,,0,80,espn
2020-21,2021-02-06,Italy,France,Italy,Gianmarco Lucchesi,16,R,False,,59,21,espn
2020-21,2021-02-06,Italy,France,Italy,Danilo Fischetti,17,R,False,,31,49,espn
2020-21,2021-02-06,Italy,France,Italy,Giosue Zilocchi,18,R,False,,31,49,espn
2020-21,2021-02-06,Italy,France,Italy,Niccolo Cannone,19,R,False,,59,21,espn
2020-21,2021-02-06,Italy,France,Italy,Federico Ruzza,20,R,False,,59,21,espn
2020-21,2021-02-06,Italy,France,Italy,Maxime Mbanda,21,R,False,,51,29,espn
2020-21,2021-02-06,Italy,France,Italy,Guglielmo Palazzani,22,R,False,,75,5,espn
2020-21,2021-02-06,Italy,France,Italy,Carlo Canna,23,R,False,,44,36,espn
2020-21,2021-02-06,Italy,France,France,Brice Dulin,15,FB,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Teddy Thomas,14,W,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Arthur Vincent,13,C,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Gael Fickou,12,C,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Gabin Villiere,11,W,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Matthieu Jalibert,10,FH,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Antoine Dupont,9,SH,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Cyril Baille,1,P,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Julien Marchand,2,H,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Mohamed Haouas,3,P,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Bernard Le Roux,4,L,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Paul Willemse,5,L,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Dylan Cretin,6,FL,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Charles Ollivon,7,FL,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Gregory Alldritt,8,N8,True,,0,80,espn
2020-21,2021-02-06,Italy,France,France,Pierre Bourgarit,16,R,False,,46,34,espn
2020-21,2021-02-06,Italy,France,France,Jean-Baptiste Gros,17,R,False,,53,27,espn
2020-21,2021-02-06,Italy,France,France,Dorian Aldegheri,18,R,False,,53,27,espn
2020-21,2021-02-06,Italy,France,France,Romain Taofifenua,19,R,False,,58,22,espn
2020-21,2021-02-06,Italy,France,France,Anthony Jelonch,20,R,False,,58,22,espn
2020-21,2021-02-06,Italy,France,France,Baptiste Serin,21,R,False,,59,21,espn
2020-21,2021-02-06,Italy,France,France,Louis Carbonel,22,R,False,,59,21,espn
2020-21,2021-02-06,Italy,France,France,Damian Penaud,23,R,False,,59,21,espn
2020-21,2021-02-06,England,Scotland,England,Elliot Daly,15,FB,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Anthony Watson,14,W,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Henry Slade,13,C,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Ollie Lawrence,12,C,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Jonny May,11,W,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Owen Farrell,10,FH,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Ben Youngs,9,SH,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Ellis Genge,1,P,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Jamie George,2,H,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Will Stuart,3,P,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Maro Itoje,4,L,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Jonny Hill,5,L,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Mark Wilson,6,FL,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Tom Curry,7,FL,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Billy Vunipola,8,N8,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,England,Luke Cowan-Dickie,16,R,False,,56,24,espn
2020-21,2021-02-06,England,Scotland,England,Beno Obano,17,R,False,,72,8,espn
2020-21,2021-02-06,England,Scotland,England,Harry Williams,18,R,False,,63,17,espn
2020-21,2021-02-06,England,Scotland,England,Courtney Lawes,19,R,False,,53,27,espn
2020-21,2021-02-06,England,Scotland,England,Ben Earl,20,R,False,,67,13,espn
2020-21,2021-02-06,England,Scotland,England,Dan Robson,21,R,False,,56,24,espn
2020-21,2021-02-06,England,Scotland,England,George Ford,22,R,False,,69,11,espn
2020-21,2021-02-06,England,Scotland,England,Max Malins,23,R,False,,76,4,espn
2020-21,2021-02-06,England,Scotland,Scotland,Stuart Hogg,15,FB,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Sean Maitland,14,W,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Chris Harris,13,C,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Cameron Redpath,12,C,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Duhan van der Merwe,11,W,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Finn Russell,10,FH,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Ali Price,9,SH,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Rory Sutherland,1,P,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,George Turner,2,H,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Zander Fagerson,3,P,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Scott Cummings,4,L,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Jonny Gray,5,L,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Jamie Ritchie,6,FL,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Hamish Watson,7,FL,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Matt Fagerson,8,N8,True,,0,80,espn
2020-21,2021-02-06,England,Scotland,Scotland,Dave Cherry,16,R,False,,67,13,espn
2020-21,2021-02-06,England,Scotland,Scotland,Oli Kebble,17,R,False,,64,16,espn
2020-21,2021-02-06,England,Scotland,Scotland,WP Nel,18,R,False,,64,16,espn
2020-21,2021-02-06,England,Scotland,Scotland,Richie Gray,19,R,False,,66,14,espn
2020-21,2021-02-06,England,Scotland,Scotland,Gary Graham,20,R,False,,64,16,espn
2020-21,2021-02-06,England,Scotland,Scotland,Scott Steele,21,R,False,,69,11,espn
2020-21,2021-02-06,England,Scotland,Scotland,Jaco van der Walt,22,R,False,,,0,espn
2020-21,2021-02-06,England,Scotland,Scotland,Huw Jones,23,R,False,,72,8,espn
2020-21,2021-02-07,Wales,Ireland,Wales,Leigh Halfpenny,15,FB,True,,0,80,espn
2020-21,2021-02-07,Wales,Ireland,Wales,Louis Rees-Zammit,14,W,True,,0,80,espn
2020-21,2021-02-07,Wales,Ireland,Wales,George North,13,C,True,,0,80,espn
2020-21,2021-02-07,Wales,Ireland,Wales,Johnny Williams,12,C,True,,0,80,espn
2020-21,2021-02-07,Wales,Ireland,Wales,Hallam Amos,11,W,True,,0,80,espn
2020-21,2021-02-07,Wales,Ireland,Wales,Dan Biggar,10,FH,True,,0,80,espn
2020-21,2021-02-07,Wales,Ireland,Wales,Tomos Williams,9,SH,True,,0,80,espn
2020-21,2021-02-07,Wales,Ireland,Wales,Wyn Jones,1,P,True,,0,80,espn
2020-21,2021-02-07,Wales,Ireland,Wales,Ken Owens,2,H,True,,0,80,espn
